T:170444,Ax:0.05,Ay:-0.09,Az:9.83,Gx:0.99,Gy:0.51,Gz:-0.27,P:-0.62,R:-0.38
T:170454,Ax:0.06,Ay:-0.09,Az:9.81,Gx:0.83,Gy:0.62,Gz:-0.39,P:-0.61,R:-0.37
T:170464,Ax:0.09,Ay:-0.10,Az:9.89,Gx:0.91,Gy:0.67,Gz:-0.59,P:-0.60,R:-0.37
T:170474,Ax:0.06,Ay:-0.09,Az:9.84,Gx:0.99,Gy:0.67,Gz:-0.64,P:-0.59,R:-0.36
T:170484,Ax:0.04,Ay:-0.07,Az:9.84,Gx:0.97,Gy:0.68,Gz:-0.67,P:-0.58,R:-0.35
T:170494,Ax:0.06,Ay:-0.10,Az:9.88,Gx:1.29,Gy:0.65,Gz:-0.64,P:-0.56,R:-0.35
T:170504,Ax:0.05,Ay:-0.11,Az:9.85,Gx:1.29,Gy:0.71,Gz:-0.73,P:-0.55,R:-0.34
T:170514,Ax:0.02,Ay:-0.09,Az:9.88,Gx:0.93,Gy:0.51,Gz:-0.67,P:-0.54,R:-0.33
T:170524,Ax:0.03,Ay:-0.09,Az:9.84,Gx:0.58,Gy:0.25,Gz:-0.35,P:-0.54,R:-0.33
T:170534,Ax:0.06,Ay:-0.08,Az:9.82,Gx:0.21,Gy:-0.18,Gz:0.09,P:-0.54,R:-0.33
T:170544,Ax:0.03,Ay:-0.11,Az:9.84,Gx:-0.10,Gy:-0.51,Gz:0.33,P:-0.54,R:-0.33
T:170554,Ax:0.06,Ay:-0.12,Az:9.88,Gx:-0.25,Gy:-0.65,Gz:0.45,P:-0.54,R:-0.34
T:170564,Ax:0.03,Ay:-0.08,Az:9.89,Gx:-0.12,Gy:-0.33,Gz:0.21,P:-0.55,R:-0.34
T:170574,Ax:0.06,Ay:-0.08,Az:9.85,Gx:0.09,Gy:-0.16,Gz:0.16,P:-0.54,R:-0.34
T:170584,Ax:0.06,Ay:-0.11,Az:9.87,Gx:0.15,Gy:-0.24,Gz:0.30,P:-0.54,R:-0.35
T:170594,Ax:0.05,Ay:-0.08,Az:9.84,Gx:-0.03,Gy:-0.71,Gz:0.45,P:-0.54,R:-0.35
T:170604,Ax:0.05,Ay:-0.11,Az:9.84,Gx:-0.10,Gy:-1.05,Gz:0.76,P:-0.55,R:-0.36
T:170614,Ax:0.03,Ay:-0.09,Az:9.84,Gx:-0.30,Gy:-1.32,Gz:0.94,P:-0.55,R:-0.37
T:170624,Ax:0.07,Ay:-0.08,Az:9.83,Gx:0.06,Gy:-1.31,Gz:0.85,P:-0.55,R:-0.39
T:170634,Ax:0.06,Ay:-0.08,Az:9.87,Gx:0.22,Gy:-0.58,Gz:0.53,P:-0.54,R:-0.39
T:170644,Ax:0.09,Ay:-0.09,Az:9.86,Gx:0.39,Gy:0.06,Gz:0.22,P:-0.54,R:-0.39
T:170654,Ax:0.07,Ay:-0.08,Az:9.88,Gx:0.33,Gy:0.50,Gz:0.00,P:-0.54,R:-0.39
T:170664,Ax:0.06,Ay:-0.09,Az:9.86,Gx:0.36,Gy:0.54,Gz:-0.10,P:-0.53,R:-0.38
T:170674,Ax:0.05,Ay:-0.10,Az:9.85,Gx:0.15,Gy:0.56,Gz:-0.19,P:-0.53,R:-0.38
T:170684,Ax:0.05,Ay:-0.09,Az:9.83,Gx:-0.27,Gy:0.03,Gz:-0.18,P:-0.54,R:-0.37
T:170694,Ax:0.07,Ay:-0.08,Az:9.86,Gx:-0.38,Gy:-0.27,Gz:0.18,P:-0.54,R:-0.38
T:170704,Ax:0.03,Ay:-0.11,Az:9.85,Gx:-0.39,Gy:-0.44,Gz:0.09,P:-0.54,R:-0.38
T:170714,Ax:0.07,Ay:-0.09,Az:9.88,Gx:0.01,Gy:-0.07,Gz:0.04,P:-0.54,R:-0.38
T:170724,Ax:0.06,Ay:-0.08,Az:9.84,Gx:0.24,Gy:0.42,Gz:-0.18,P:-0.54,R:-0.38
T:170734,Ax:0.06,Ay:-0.08,Az:9.89,Gx:0.61,Gy:0.70,Gz:-0.38,P:-0.53,R:-0.37
T:170744,Ax:0.07,Ay:-0.11,Az:9.89,Gx:0.96,Gy:0.64,Gz:-0.50,P:-0.53,R:-0.37
T:170754,Ax:0.10,Ay:-0.07,Az:9.87,Gx:1.23,Gy:0.74,Gz:-0.68,P:-0.51,R:-0.36
T:170764,Ax:0.08,Ay:-0.07,Az:9.84,Gx:1.61,Gy:0.88,Gz:-0.64,P:-0.49,R:-0.36
T:170774,Ax:0.08,Ay:-0.08,Az:9.88,Gx:1.89,Gy:0.94,Gz:-0.88,P:-0.48,R:-0.35
T:170784,Ax:0.07,Ay:-0.09,Az:9.89,Gx:1.86,Gy:1.08,Gz:-1.02,P:-0.46,R:-0.34
T:170794,Ax:0.04,Ay:-0.10,Az:9.83,Gx:1.43,Gy:0.82,Gz:-0.68,P:-0.45,R:-0.33
T:170804,Ax:0.04,Ay:-0.10,Az:9.86,Gx:1.00,Gy:0.62,Gz:-0.45,P:-0.44,R:-0.32
T:170814,Ax:0.04,Ay:-0.07,Az:9.83,Gx:0.44,Gy:0.51,Gz:-0.18,P:-0.44,R:-0.32
T:170824,Ax:0.04,Ay:-0.07,Az:9.83,Gx:0.07,Gy:-0.07,Gz:0.15,P:-0.44,R:-0.32
T:170834,Ax:0.02,Ay:-0.07,Az:9.82,Gx:-0.03,Gy:-0.64,Gz:0.54,P:-0.44,R:-0.32
T:170844,Ax:0.04,Ay:-0.08,Az:9.88,Gx:-0.29,Gy:-0.61,Gz:0.41,P:-0.44,R:-0.32
T:170854,Ax:0.05,Ay:-0.06,Az:9.86,Gx:-0.33,Gy:-0.09,Gz:0.09,P:-0.44,R:-0.32
T:170864,Ax:0.08,Ay:-0.07,Az:9.88,Gx:-0.03,Gy:0.21,Gz:-0.07,P:-0.44,R:-0.33
T:170874,Ax:0.09,Ay:-0.09,Az:9.87,Gx:0.07,Gy:0.04,Gz:0.07,P:-0.44,R:-0.33
T:170884,Ax:0.03,Ay:-0.07,Az:9.81,Gx:0.06,Gy:-0.13,Gz:0.15,P:-0.44,R:-0.33
