T:69954,AX:0.13,AY:0.38,AZ:10.17,GX:-4.04,GY:-0.82,GZ:0.50
T:69964,AX:0.12,AY:0.35,AZ:10.17,GX:-4.01,GY:-0.62,GZ:0.47
T:69974,AX:0.09,AY:0.35,AZ:10.22,GX:-3.98,GY:-0.67,GZ:0.39
T:69984,AX:0.09,AY:0.33,AZ:10.18,GX:-3.93,GY:-0.50,GZ:0.42
T:69994,AX:0.06,AY:0.33,AZ:10.18,GX:-3.83,GY:-0.32,GZ:0.45
T:70004,AX:0.06,AY:0.34,AZ:10.19,GX:-3.83,GY:-0.30,GZ:0.42
T:70014,AX:0.05,AY:0.36,AZ:10.18,GX:-3.92,GY:-0.42,GZ:0.50
T:70024,AX:0.06,AY:0.33,AZ:10.19,GX:-3.90,GY:-0.64,GZ:0.47
T:70034,AX:0.07,AY:0.35,AZ:10.21,GX:-4.01,GY:-0.82,GZ:0.56
T:70044,AX:0.07,AY:0.35,AZ:10.18,GX:-3.93,GY:-0.76,GZ:0.53
T:70054,AX:0.10,AY:0.32,AZ:10.19,GX:-3.75,GY:-0.82,GZ:0.64
T:70064,AX:0.10,AY:0.34,AZ:10.16,GX:-3.66,GY:-0.87,GZ:0.58
T:70074,AX:0.10,AY:0.34,AZ:10.16,GX:-3.58,GY:-0.82,GZ:0.61
T:70084,AX:0.10,AY:0.36,AZ:10.20,GX:-3.58,GY:-0.85,GZ:0.53
T:70094,AX:0.07,AY:0.39,AZ:10.22,GX:-3.69,GY:-0.76,GZ:0.62
T:70104,AX:0.12,AY:0.38,AZ:10.19,GX:-3.81,GY:-0.62,GZ:0.61
T:70114,AX:0.09,AY:0.35,AZ:10.17,GX:-3.78,GY:-0.50,GZ:0.33
T:70124,AX:0.10,AY:0.36,AZ:10.15,GX:-3.78,GY:-0.35,GZ:0.47
T:70134,AX:0.10,AY:0.39,AZ:10.14,GX:-3.80,GY:-0.18,GZ:0.45
T:70144,AX:0.08,AY:0.38,AZ:10.17,GX:-3.70,GY:-0.29,GZ:0.44
T:70154,AX:0.09,AY:0.36,AZ:10.20,GX:-3.57,GY:-0.18,GZ:0.42
T:70164,AX:0.09,AY:0.34,AZ:10.17,GX:-3.46,GY:-0.25,GZ:0.61
T:70174,AX:0.10,AY:0.34,AZ:10.18,GX:-3.54,GY:-0.41,GZ:0.62
T:70184,AX:0.11,AY:0.33,AZ:10.17,GX:-3.55,GY:-0.62,GZ:0.64
T:70194,AX:0.09,AY:0.34,AZ:10.18,GX:-3.54,GY:-0.79,GZ:0.50
T:70204,AX:0.12,AY:0.37,AZ:10.20,GX:-3.87,GY:-0.96,GZ:0.71
T:70214,AX:0.11,AY:0.35,AZ:10.16,GX:-3.96,GY:-1.02,GZ:0.58
T:70224,AX:0.08,AY:0.38,AZ:10.15,GX:-4.18,GY:-1.09,GZ:0.67
T:70234,AX:0.07,AY:0.36,AZ:10.14,GX:-4.24,GY:-1.00,GZ:0.73
T:70244,AX:0.08,AY:0.37,AZ:10.17,GX:-4.24,GY:-0.88,GZ:0.62
T:70254,AX:0.10,AY:0.35,AZ:10.18,GX:-4.16,GY:-0.59,GZ:0.59
T:70264,AX:0.08,AY:0.39,AZ:10.19,GX:-3.96,GY:-0.39,GZ:0.59
T:70274,AX:0.12,AY:0.38,AZ:10.22,GX:-3.83,GY:-0.45,GZ:0.56
T:70284,AX:0.14,AY:0.38,AZ:10.21,GX:-3.80,GY:-0.29,GZ:0.45
T:70294,AX:0.11,AY:0.35,AZ:10.19,GX:-3.87,GY:-0.24,GZ:0.44
T:70304,AX:0.09,AY:0.35,AZ:10.18,GX:-3.87,GY:-0.22,GZ:0.45
T:70314,AX:0.09,AY:0.36,AZ:10.12,GX:-3.87,GY:-0.18,GZ:0.44
T:70324,AX:0.07,AY:0.37,AZ:10.17,GX:-3.89,GY:-0.24,GZ:0.45
T:70334,AX:0.08,AY:0.39,AZ:10.19,GX:-3.87,GY:-0.35,GZ:0.51
T:70344,AX:0.09,AY:0.36,AZ:10.20,GX:-3.89,GY:-0.50,GZ:0.51
T:70354,AX:0.08,AY:0.36,AZ:10.18,GX:-3.90,GY:-0.64,GZ:0.48
T:70364,AX:0.09,AY:0.36,AZ:10.15,GX:-3.86,GY:-0.64,GZ:0.58
T:70374,AX:0.09,AY:0.36,AZ:10.11,GX:-3.89,GY:-0.65,GZ:0.53
T:70384,AX:0.10,AY:0.35,AZ:10.13,GX:-3.98,GY:-0.67,GZ:0.58
T:70394,AX:0.09,AY:0.34,AZ:10.14,GX:-4.06,GY:-0.64,GZ:0.62
T:70404,AX:0.09,AY:0.36,AZ:10.20,GX:-4.00,GY:-0.70,GZ:0.54
