T:591114,AX:4.39,AY:-9.58,AZ:5.75,GX:-28.96,GY:-1.74,GZ:-20.09
T:591124,AX:4.83,AY:-8.99,AZ:6.58,GX:-22.53,GY:-5.12,GZ:-15.14
T:591134,AX:4.06,AY:-11.75,AZ:5.05,GX:-22.25,GY:-1.83,GZ:-29.61
T:591144,AX:4.41,AY:-11.88,AZ:6.22,GX:-30.64,GY:9.89,GZ:-54.99
T:591154,AX:4.34,AY:-13.11,AZ:6.37,GX:-45.20,GY:1.31,GZ:-78.87
T:591164,AX:3.84,AY:-11.68,AZ:4.86,GX:-72.45,GY:1.41,GZ:-120.00
T:591174,AX:3.67,AY:-10.62,AZ:3.66,GX:-77.03,GY:9.37,GZ:-133.66
T:591184,AX:3.44,AY:-11.42,AZ:3.48,GX:-76.25,GY:31.51,GZ:-156.58
T:591194,AX:3.36,AY:-11.14,AZ:4.23,GX:-74.51,GY:41.75,GZ:-184.71
T:591204,AX:3.77,AY:-12.02,AZ:2.34,GX:-75.26,GY:61.77,GZ:-212.54
T:591214,AX:4.39,AY:-8.82,AZ:2.23,GX:-45.84,GY:85.52,GZ:-243.86
T:591224,AX:4.43,AY:-4.45,AZ:4.06,GX:-34.33,GY:113.48,GZ:-224.04
T:591234,AX:4.84,AY:-3.88,AZ:1.03,GX:8.39,GY:101.55,GZ:-191.51
T:591244,AX:6.27,AY:-1.08,AZ:5.29,GX:49.75,GY:148.59,GZ:-167.29
T:591254,AX:4.92,AY:-1.42,AZ:3.08,GX:105.19,GY:135.06,GZ:-76.44
T:591264,AX:4.71,AY:-8.93,AZ:5.65,GX:118.58,GY:163.26,GZ:-75.98
T:591274,AX:5.72,AY:-5.97,AZ:6.51,GX:90.90,GY:147.35,GZ:-93.52
T:591284,AX:5.55,AY:-7.52,AZ:3.26,GX:71.72,GY:126.93,GZ:-66.51
T:591294,AX:3.17,AY:-9.21,AZ:0.29,GX:52.22,GY:153.09,GZ:-93.83
T:591304,AX:1.86,AY:-3.20,AZ:4.01,GX:44.91,GY:162.99,GZ:-109.29
T:591314,AX:0.06,AY:-2.13,AZ:2.80,GX:54.71,GY:167.08,GZ:-98.12
T:591324,AX:-0.39,AY:0.42,AZ:3.53,GX:77.34,GY:194.00,GZ:-100.29
T:591334,AX:-0.17,AY:6.16,AZ:3.01,GX:122.73,GY:234.59,GZ:-47.60
T:591344,AX:0.53,AY:-1.42,AZ:9.78,GX:174.16,GY:258.39,GZ:28.19
T:591354,AX:-0.72,AY:-4.74,AZ:10.47,GX:135.86,GY:211.22,GZ:-31.25
T:591364,AX:-0.82,AY:0.67,AZ:11.25,GX:121.70,GY:189.90,GZ:-46.30
T:591374,AX:-1.64,AY:-4.36,AZ:14.40,GX:104.13,GY:129.95,GZ:-67.90
T:591384,AX:-2.09,AY:-0.53,AZ:7.64,GX:30.22,GY:102.38,GZ:-105.37
T:591394,AX:-1.62,AY:3.13,AZ:5.26,GX:-52.77,GY:196.19,GZ:-43.60
T:591404,AX:-0.98,AY:-1.97,AZ:14.48,GX:78.48,GY:177.72,GZ:-19.32
T:591414,AX:-1.22,AY:-5.41,AZ:13.94,GX:22.38,GY:112.24,GZ:-57.67
T:591424,AX:-1.86,AY:-4.25,AZ:10.69,GX:-45.98,GY:73.70,GZ:-98.42
T:591434,AX:-9.64,AY:-1.03,AZ:38.85,GX:-104.62,GY:165.93,GZ:-126.68
T:591444,AX:-5.37,AY:3.79,AZ:21.60,GX:-164.85,GY:-124.67,GZ:-129.80
T:591454,AX:-0.92,AY:-8.12,AZ:-5.41,GX:-91.51,GY:18.03,GZ:-113.06
T:591464,AX:2.61,AY:-8.04,AZ:3.85,GX:-78.94,GY:80.82,GZ:-175.46
T:591474,AX:-0.19,AY:0.68,AZ:6.60,GX:51.63,GY:115.60,GZ:-132.54
T:591484,AX:1.29,AY:0.06,AZ:6.32,GX:76.44,GY:151.75,GZ:-88.48
T:591494,AX:2.83,AY:-1.88,AZ:15.51,GX:70.59,GY:132.97,GZ:-55.12
T:591504,AX:0.87,AY:-7.68,AZ:10.68,GX:-6.90,GY:54.77,GZ:-76.73
T:591514,AX:-1.48,AY:-1.11,AZ:5.95,GX:-10.47,GY:87.22,GZ:-110.38
T:591524,AX:-0.02,AY:0.36,AZ:10.40,GX:73.02,GY:124.30,GZ:-40.18
T:591534,AX:0.12,AY:-5.67,AZ:14.07,GX:77.11,GY:107.41,GZ:-40.79
T:591544,AX:-0.33,AY:-2.42,AZ:13.91,GX:50.22,GY:79.61,GZ:-55.41
T:591554,AX:-0.85,AY:-3.71,AZ:11.43,GX:56.30,GY:56.99,GZ:-30.97
T:591564,AX:-1.86,AY:-5.72,AZ:9.85,GX:57.16,GY:43.55,GZ:-49.02
T:591574,AX:-2.09,AY:-3.83,AZ:8.91,GX:58.30,GY:50.62,GZ:-74.18
T:591584,AX:-2.08,AY:-2.88,AZ:9.24,GX:67.41,GY:65.92,GZ:-70.80
T:591594,AX:-1.77,AY:-4.77,AZ:11.04,GX:69.02,GY:68.41,GZ:-78.76
T:591604,AX:-2.23,AY:-4.58,AZ:11.00,GX:38.59,GY:50.30,GZ:-109.31
T:591614,AX:-2.59,AY:-4.35,AZ:10.94,GX:5.96,GY:40.45,GZ:-145.54
T:591624,AX:-1.45,AY:-3.95,AZ:12.28,GX:-30.99,GY:26.47,GZ:-173.02
T:591634,AX:0.77,AY:-3.76,AZ:13.81,GX:-66.25,GY:10.83,GZ:-182.16
T:591644,AX:0.77,AY:-3.89,AZ:13.22,GX:-103.72,GY:-17.66,GZ:-177.20
T:591654,AX:0.09,AY:-6.44,AZ:14.10,GX:-124.07,GY:-31.80,GZ:-171.43
T:591664,AX:0.29,AY:-6.05,AZ:10.73,GX:-100.22,GY:-56.21,GZ:-194.80
T:591674,AX:1.86,AY:-2.38,AZ:10.65,GX:-160.07,GY:-63.14,GZ:-217.74
T:591684,AX:0.94,AY:3.65,AZ:2.07,GX:-49.98,GY:-24.04,GZ:-140.19
T:591694,AX:2.26,AY:-3.75,AZ:9.69,GX:-25.00,GY:-26.99,GZ:-106.32
T:591704,AX:0.25,AY:-3.83,AZ:9.23,GX:-6.09,GY:-5.86,GZ:-102.32
T:591714,AX:-0.65,AY:-5.47,AZ:11.43,GX:-6.67,GY:-21.54,GZ:-102.54
T:591724,AX:-0.88,AY:-4.31,AZ:9.88,GX:7.92,GY:-8.35,GZ:-108.77
T:591734,AX:-0.36,AY:-3.36,AZ:12.24,GX:16.25,GY:-4.94,GZ:-103.00
T:591744,AX:0.88,AY:-1.97,AZ:12.78,GX:25.78,GY:-12.38,GZ:-84.30
T:591754,AX:0.90,AY:-2.40,AZ:13.90,GX:31.31,GY:-27.78,GZ:-64.80
T:591764,AX:0.00,AY:-2.52,AZ:13.22,GX:17.63,GY:-61.12,GZ:-56.77
T:591774,AX:-0.91,AY:-2.96,AZ:12.02,GX:15.72,GY:-74.80,GZ:-47.95
T:591784,AX:-1.47,AY:-3.88,AZ:11.81,GX:12.61,GY:-81.87,GZ:-46.18
T:591794,AX:-1.83,AY:-4.84,AZ:11.02,GX:2.07,GY:-87.19,GZ:-54.25
T:591804,AX:-2.18,AY:-4.75,AZ:10.56,GX:3.06,GY:-89.46,GZ:-66.38
T:591814,AX:-2.28,AY:-4.88,AZ:9.94,GX:26.73,GY:-84.18,GZ:-81.05
T:591824,AX:-1.37,AY:-2.32,AZ:10.11,GX:43.09,GY:-80.91,GZ:-90.09
T:591834,AX:0.21,AY:-0.57,AZ:9.62,GX:43.84,GY:-70.68,GZ:-71.83
T:591844,AX:2.65,AY:-0.09,AZ:9.50,GX:49.89,GY:-67.86,GZ:-53.12
T:591854,AX:2.51,AY:-0.45,AZ:10.21,GX:43.41,GY:-79.61,GZ:-28.38
T:591864,AX:1.88,AY:-2.21,AZ:10.81,GX:35.14,GY:-98.15,GZ:-22.50
T:591874,AX:0.85,AY:-3.31,AZ:10.09,GX:19.43,GY:-113.03,GZ:-28.53
T:591884,AX:0.35,AY:-3.77,AZ:9.03,GX:8.44,GY:-115.61,GZ:-48.91
T:591894,AX:0.99,AY:-1.92,AZ:7.93,GX:1.75,GY:-117.08,GZ:-58.03
T:591904,AX:1.66,AY:-1.46,AZ:7.01,GX:2.24,GY:-106.94,GZ:-56.56
T:591914,AX:2.18,AY:-1.50,AZ:6.51,GX:3.46,GY:-97.84,GZ:-54.62
T:591924,AX:2.81,AY:-1.28,AZ:5.24,GX:2.82,GY:-85.51,GZ:-57.05
T:591934,AX:3.00,AY:-0.25,AZ:3.82,GX:2.27,GY:-67.86,GZ:-54.38
T:591944,AX:3.15,AY:-0.54,AZ:1.85,GX:0.82,GY:-41.22,GZ:-44.51
T:591954,AX:2.86,AY:-1.24,AZ:1.59,GX:3.40,GY:-12.88,GZ:-50.51
T:591964,AX:2.41,AY:-0.90,AZ:0.92,GX:9.58,GY:16.12,GZ:-50.10
T:591974,AX:2.54,AY:-1.96,AZ:1.84,GX:20.76,GY:50.82,GZ:-55.16
T:591984,AX:2.74,AY:-1.29,AZ:2.94,GX:20.67,GY:72.77,GZ:-66.50
T:591994,AX:2.64,AY:-0.65,AZ:2.80,GX:26.29,GY:88.09,GZ:-61.93
T:592004,AX:2.00,AY:-1.52,AZ:1.79,GX:34.38,GY:118.79,GZ:-65.09
T:592014,AX:2.34,AY:-0.41,AZ:3.89,GX:29.54,GY:140.90,GZ:-72.54
T:592024,AX:2.97,AY:-0.33,AZ:4.37,GX:21.31,GY:150.90,GZ:-73.37
T:592034,AX:3.58,AY:0.44,AZ:5.66,GX:14.77,GY:151.00,GZ:-70.68
T:592044,AX:3.54,AY:-0.00,AZ:6.00,GX:9.89,GY:145.66,GZ:-68.32
T:592054,AX:3.30,AY:-0.41,AZ:7.30,GX:-0.56,GY:137.48,GZ:-68.93
T:592064,AX:3.02,AY:-0.32,AZ:7.85,GX:-19.87,GY:128.25,GZ:-72.35
T:592074,AX:2.33,AY:-0.05,AZ:7.59,GX:-42.51,GY:126.41,GZ:-59.86
T:592084,AX:0.92,AY:-0.60,AZ:7.44,GX:-61.61,GY:137.60,GZ:-50.45
T:592094,AX:-0.05,AY:-2.21,AZ:7.77,GX:-79.81,GY:150.30,GZ:-45.43
T:592104,AX:-0.19,AY:-2.58,AZ:9.40,GX:-94.04,GY:163.81,GZ:-52.33
T:592114,AX:-0.02,AY:-2.42,AZ:12.62,GX:-103.74,GY:168.96,GZ:-44.36
T:592124,AX:0.87,AY:-2.34,AZ:14.85,GX:-102.24,GY:157.38,GZ:-34.41
T:592134,AX:1.69,AY:-1.76,AZ:16.56,GX:-92.73,GY:149.69,GZ:-18.51
T:592144,AX:1.80,AY:-3.21,AZ:20.60,GX:-72.53,GY:113.48,GZ:4.58
T:592154,AX:1.40,AY:-4.38,AZ:21.81,GX:-61.19,GY:52.79,GZ:14.79
T:592164,AX:1.19,AY:-4.91,AZ:22.04,GX:-55.98,GY:7.67,GZ:21.45
T:592174,AX:0.70,AY:-5.71,AZ:22.17,GX:-47.90,GY:-37.95,GZ:24.39
T:592184,AX:0.21,AY:-5.63,AZ:21.11,GX:-38.56,GY:-79.74,GZ:22.47
T:592194,AX:-0.18,AY:-5.54,AZ:20.09,GX:-26.13,GY:-117.03,GZ:31.78
T:592204,AX:-0.03,AY:-6.01,AZ:18.95,GX:-14.77,GY:-154.48,GZ:35.49
T:592214,AX:0.52,AY:-4.88,AZ:16.90,GX:-3.95,GY:-181.83,GZ:34.36
T:592224,AX:1.08,AY:-3.72,AZ:14.97,GX:8.67,GY:-192.00,GZ:50.71
T:592234,AX:1.01,AY:-3.37,AZ:13.86,GX:20.58,GY:-193.35,GZ:67.35
T:592244,AX:0.68,AY:-3.71,AZ:12.85,GX:28.73,GY:-210.54,GZ:85.92
T:592254,AX:0.33,AY:-3.31,AZ:11.27,GX:40.13,GY:-218.90,GZ:96.79
T:592264,AX:0.31,AY:-3.54,AZ:10.52,GX:52.38,GY:-227.19,GZ:109.70
T:592274,AX:0.44,AY:-3.33,AZ:9.10,GX:48.68,GY:-231.98,GZ:113.26
T:592284,AX:0.67,AY:-2.98,AZ:7.28,GX:29.75,GY:-232.67,GZ:118.91
T:592294,AX:0.59,AY:-3.60,AZ:7.05,GX:23.06,GY:-223.58,GZ:125.28
T:592304,AX:0.15,AY:-5.06,AZ:6.33,GX:19.00,GY:-221.22,GZ:118.41
T:592314,AX:-0.31,AY:-5.81,AZ:4.16,GX:13.00,GY:-215.28,GZ:97.72
T:592324,AX:-0.25,AY:-5.37,AZ:1.48,GX:8.54,GY:-189.89,GZ:59.66
T:592334,AX:0.85,AY:-4.67,AZ:0.79,GX:8.15,GY:-159.54,GZ:32.64
T:592344,AX:2.66,AY:-3.60,AZ:0.35,GX:11.49,GY:-117.60,GZ:12.33
T:592354,AX:4.54,AY:-2.92,AZ:0.78,GX:14.35,GY:-77.55,GZ:6.04
T:592364,AX:4.66,AY:-3.64,AZ:1.40,GX:13.98,GY:-46.50,GZ:-0.30
T:592374,AX:4.07,AY:-4.53,AZ:2.78,GX:11.29,GY:-26.51,GZ:-13.80
T:592384,AX:3.79,AY:-5.18,AZ:3.18,GX:4.47,GY:-15.00,GZ:-35.12
T:592394,AX:3.56,AY:-4.50,AZ:2.84,GX:7.43,GY:7.52,GZ:-53.06
T:592404,AX:3.37,AY:-5.42,AZ:3.08,GX:15.37,GY:32.83,GZ:-68.01
T:592414,AX:3.83,AY:-5.53,AZ:4.28,GX:9.86,GY:59.35,GZ:-98.61
T:592424,AX:3.93,AY:-4.20,AZ:4.54,GX:2.01,GY:71.69,GZ:-107.20
T:592434,AX:3.35,AY:-4.74,AZ:4.41,GX:0.24,GY:88.38,GZ:-118.51
T:592444,AX:2.60,AY:-4.80,AZ:4.65,GX:-8.22,GY:105.95,GZ:-136.24
T:592454,AX:1.78,AY:-5.69,AZ:5.49,GX:-23.63,GY:126.79,GZ:-162.64
T:592464,AX:0.78,AY:-6.30,AZ:6.36,GX:-41.54,GY:136.21,GZ:-197.46
T:592474,AX:0.59,AY:-5.97,AZ:6.30,GX:-62.68,GY:148.76,GZ:-234.64
T:592484,AX:0.98,AY:-3.43,AZ:7.15,GX:-67.45,GY:154.73,GZ:-244.58
T:592494,AX:0.98,AY:-4.40,AZ:5.92,GX:-65.87,GY:168.76,GZ:-241.54
T:592504,AX:2.38,AY:-3.29,AZ:9.02,GX:-62.53,GY:177.92,GZ:-258.85
T:592514,AX:2.68,AY:-5.02,AZ:7.80,GX:-85.64,GY:177.51,GZ:-271.77
T:592524,AX:5.40,AY:-1.86,AZ:9.76,GX:-110.79,GY:185.08,GZ:-308.87
T:592534,AX:4.97,AY:2.47,AZ:11.65,GX:-107.06,GY:152.35,GZ:-264.88
T:592544,AX:2.92,AY:-1.84,AZ:8.40,GX:-64.22,GY:151.90,GZ:-234.54
T:592554,AX:4.09,AY:1.17,AZ:11.30,GX:-73.14,GY:157.45,GZ:-240.44
T:592564,AX:3.66,AY:0.96,AZ:11.76,GX:-58.15,GY:140.47,GZ:-191.45
T:592574,AX:2.99,AY:-3.33,AZ:13.07,GX:-44.13,GY:133.46,GZ:-182.12
T:592584,AX:2.20,AY:-4.54,AZ:14.62,GX:-43.87,GY:103.83,GZ:-194.39
T:592594,AX:2.30,AY:-4.04,AZ:14.39,GX:-33.16,GY:78.62,GZ:-199.98
T:592604,AX:2.50,AY:-3.97,AZ:13.83,GX:-32.09,GY:56.12,GZ:-203.11
T:592614,AX:2.88,AY:-3.26,AZ:13.60,GX:-22.42,GY:41.67,GZ:-203.96
T:592624,AX:3.61,AY:-2.03,AZ:13.53,GX:-15.48,GY:20.00,GZ:-196.01
T:592634,AX:3.72,AY:-0.93,AZ:11.87,GX:-16.59,GY:5.84,GZ:-188.13
T:592644,AX:3.27,AY:-0.78,AZ:10.12,GX:-13.14,GY:0.50,GZ:-178.93
T:592654,AX:2.59,AY:-1.06,AZ:8.28,GX:-1.45,GY:13.58,GZ:-177.80
T:592664,AX:2.20,AY:-1.41,AZ:9.28,GX:-2.77,GY:30.15,GZ:-170.97
T:592674,AX:2.29,AY:-2.72,AZ:10.53,GX:-7.81,GY:50.53,GZ:-171.83
T:592684,AX:2.24,AY:-3.08,AZ:11.85,GX:-6.71,GY:48.16,GZ:-159.67
T:592694,AX:1.46,AY:-4.60,AZ:10.05,GX:8.00,GY:48.39,GZ:-154.65
T:592704,AX:1.96,AY:-4.89,AZ:10.54,GX:24.35,GY:54.73,GZ:-153.93
T:592714,AX:2.14,AY:-3.62,AZ:8.86,GX:41.14,GY:47.16,GZ:-150.50
T:592724,AX:1.72,AY:-2.65,AZ:7.89,GX:60.50,GY:58.50,GZ:-142.33
T:592734,AX:1.40,AY:-2.29,AZ:8.34,GX:73.12,GY:69.96,GZ:-139.69
T:592744,AX:1.24,AY:-2.79,AZ:9.10,GX:80.65,GY:78.73,GZ:-142.06
T:592754,AX:1.91,AY:-1.47,AZ:11.59,GX:77.52,GY:73.89,GZ:-150.19
T:592764,AX:1.89,AY:0.27,AZ:11.15,GX:80.15,GY:59.43,GZ:-137.89
T:592774,AX:1.86,AY:1.08,AZ:11.35,GX:90.58,GY:56.91,GZ:-122.97
T:592784,AX:1.61,AY:0.08,AZ:12.10,GX:95.43,GY:47.48,GZ:-108.83
T:592794,AX:1.71,AY:-1.28,AZ:12.81,GX:97.55,GY:46.36,GZ:-123.61
T:592804,AX:1.39,AY:-1.13,AZ:12.41,GX:84.94,GY:19.81,GZ:-132.58
T:592814,AX:1.49,AY:0.07,AZ:10.39,GX:83.75,GY:11.81,GZ:-120.18
T:592824,AX:1.63,AY:-0.16,AZ:8.97,GX:98.61,GY:12.47,GZ:-107.35
T:592834,AX:1.49,AY:-1.04,AZ:9.47,GX:116.39,GY:8.88,GZ:-94.56
T:592844,AX:0.58,AY:-2.64,AZ:9.30,GX:120.01,GY:3.66,GZ:-109.05
T:592854,AX:0.40,AY:-2.20,AZ:9.31,GX:125.58,GY:3.19,GZ:-118.58
T:592864,AX:0.25,AY:-0.86,AZ:9.21,GX:124.94,GY:4.04,GZ:-130.62
T:592874,AX:0.35,AY:0.26,AZ:9.28,GX:127.05,GY:9.14,GZ:-131.66
T:592884,AX:0.73,AY:0.99,AZ:9.04,GX:126.15,GY:13.54,GZ:-133.92
T:592894,AX:1.00,AY:2.24,AZ:9.37,GX:124.68,GY:14.03,GZ:-129.72
T:592904,AX:1.63,AY:3.15,AZ:9.27,GX:115.25,GY:7.52,GZ:-121.06
T:592914,AX:1.23,AY:2.55,AZ:8.40,GX:117.83,GY:5.51,GZ:-107.55
T:592924,AX:0.64,AY:2.85,AZ:8.47,GX:106.88,GY:7.61,GZ:-96.80
T:592934,AX:0.33,AY:2.14,AZ:6.51,GX:107.06,GY:22.61,GZ:-105.81
T:592944,AX:1.24,AY:3.44,AZ:8.34,GX:100.39,GY:22.21,GZ:-103.60
T:592954,AX:0.98,AY:3.18,AZ:5.19,GX:104.12,GY:21.40,GZ:-96.41
T:592964,AX:1.63,AY:4.32,AZ:10.75,GX:95.80,GY:16.68,GZ:-93.45
T:592974,AX:0.92,AY:6.13,AZ:8.41,GX:95.74,GY:16.93,GZ:-86.41
T:592984,AX:0.95,AY:6.83,AZ:11.28,GX:80.96,GY:-26.80,GZ:-43.55
T:592994,AX:-0.96,AY:1.79,AZ:6.16,GX:69.74,GY:-19.52,GZ:-46.30
T:593004,AX:-0.60,AY:4.05,AZ:5.56,GX:56.24,GY:-23.32,GZ:-45.32
T:593014,AX:-1.12,AY:1.75,AZ:5.83,GX:66.01,GY:5.57,GZ:-39.48
T:593024,AX:-0.84,AY:2.49,AZ:8.09,GX:54.35,GY:-3.08,GZ:-45.92
T:593034,AX:-1.70,AY:2.76,AZ:8.48,GX:58.15,GY:3.14,GZ:-46.19
T:593044,AX:-1.05,AY:5.11,AZ:12.63,GX:47.37,GY:-15.84,GZ:-49.34
T:593054,AX:-1.31,AY:7.55,AZ:9.59,GX:45.69,GY:-30.27,GZ:-30.97
T:593064,AX:-1.38,AY:7.45,AZ:8.88,GX:45.77,GY:-31.74,GZ:-12.41
T:593074,AX:-1.79,AY:7.63,AZ:6.62,GX:48.90,GY:-21.74,GZ:-3.05
T:593084,AX:-1.58,AY:8.74,AZ:9.50,GX:38.42,GY:-18.67,GZ:12.22
T:593094,AX:-1.93,AY:8.99,AZ:8.70,GX:31.38,GY:-14.03,GZ:19.41
T:593104,AX:-1.69,AY:9.83,AZ:8.13,GX:15.58,GY:-20.13,GZ:34.38
T:593114,AX:-1.19,AY:9.53,AZ:7.84,GX:13.54,GY:-6.82,GZ:46.39
T:593124,AX:-0.81,AY:9.56,AZ:8.30,GX:10.53,GY:-9.48,GZ:56.79
T:593134,AX:-0.44,AY:9.93,AZ:8.17,GX:6.48,GY:-12.41,GZ:73.54
T:593144,AX:-0.49,AY:8.51,AZ:7.26,GX:6.01,GY:-12.39,GZ:89.25
T:593154,AX:-0.47,AY:7.61,AZ:6.29,GX:1.16,GY:-10.10,GZ:96.54
T:593164,AX:-0.44,AY:7.77,AZ:4.97,GX:-2.41,GY:4.74,GZ:102.15
T:593174,AX:-0.19,AY:7.50,AZ:5.85,GX:-2.59,GY:19.86,GZ:116.73
T:593184,AX:-0.04,AY:7.32,AZ:7.82,GX:-8.35,GY:30.82,GZ:128.77
T:593194,AX:-0.01,AY:6.46,AZ:8.63,GX:-13.14,GY:28.56,GZ:147.25
T:593204,AX:-0.10,AY:5.66,AZ:8.25,GX:-28.73,GY:25.31,GZ:152.87
T:593214,AX:-0.57,AY:4.70,AZ:7.75,GX:-32.04,GY:28.61,GZ:160.97
T:593224,AX:-0.80,AY:2.97,AZ:8.40,GX:-37.06,GY:30.12,GZ:157.05
T:593234,AX:-0.48,AY:1.69,AZ:9.04,GX:-42.56,GY:28.61,GZ:148.32
T:593244,AX:-0.36,AY:1.87,AZ:11.39,GX:-53.55,GY:2.64,GZ:144.56
T:593254,AX:-1.13,AY:2.78,AZ:7.28,GX:-51.23,GY:16.82,GZ:139.95
T:593264,AX:-0.83,AY:5.19,AZ:6.35,GX:-59.29,GY:-11.06,GZ:151.55
T:593274,AX:0.06,AY:3.91,AZ:10.10,GX:-35.67,GY:9.25,GZ:226.22
T:593284,AX:-1.61,AY:1.70,AZ:6.75,GX:-32.54,GY:39.64,GZ:186.56
T:593294,AX:-0.62,AY:2.57,AZ:11.34,GX:-65.58,GY:22.00,GZ:186.12
T:593304,AX:-0.36,AY:3.34,AZ:7.77,GX:-78.21,GY:11.49,GZ:181.55
T:593314,AX:1.02,AY:6.80,AZ:11.56,GX:-86.00,GY:4.47,GZ:186.21
T:593324,AX:1.18,AY:7.19,AZ:8.36,GX:-86.19,GY:-15.11,GZ:217.96
T:593334,AX:1.10,AY:5.17,AZ:6.27,GX:-85.89,GY:-23.19,GZ:233.23
T:593344,AX:1.04,AY:5.30,AZ:4.49,GX:-83.75,GY:-9.40,GZ:239.35
T:593354,AX:1.60,AY:4.58,AZ:5.96,GX:-81.77,GY:14.15,GZ:262.12
T:593364,AX:1.58,AY:3.33,AZ:7.86,GX:-95.57,GY:8.94,GZ:276.88
T:593374,AX:1.03,AY:1.53,AZ:7.55,GX:-99.38,GY:-7.86,GZ:293.66
T:593384,AX:1.21,AY:-0.46,AZ:8.59,GX:-103.32,GY:3.20,GZ:280.33
T:593394,AX:1.59,AY:0.79,AZ:9.12,GX:-122.74,GY:-11.40,GZ:274.12
T:593404,AX:0.63,AY:-0.04,AZ:6.73,GX:-111.60,GY:-8.61,GZ:278.83
T:593414,AX:1.04,AY:-1.70,AZ:8.38,GX:-114.04,GY:0.09,GZ:273.28
T:593424,AX:1.52,AY:-2.58,AZ:9.12,GX:-116.38,GY:-10.85,GZ:263.96
T:593434,AX:1.69,AY:-4.24,AZ:8.81,GX:-114.82,GY:-17.19,GZ:255.03
T:593444,AX:2.35,AY:-4.75,AZ:8.90,GX:-111.17,GY:-32.16,GZ:239.51
T:593454,AX:2.39,AY:-5.61,AZ:8.30,GX:-95.06,GY:-34.15,GZ:226.47
T:593464,AX:2.38,AY:-5.09,AZ:6.23,GX:-77.57,GY:-21.74,GZ:219.64
T:593474,AX:2.73,AY:-4.84,AZ:6.92,GX:-50.41,GY:5.93,GZ:226.58
T:593484,AX:1.63,AY:-7.45,AZ:9.54,GX:-29.43,GY:10.64,GZ:216.83
T:593494,AX:0.79,AY:-7.76,AZ:9.80,GX:-38.24,GY:-7.14,GZ:178.58
T:593504,AX:1.47,AY:-6.88,AZ:8.28,GX:-50.80,GY:-10.96,GZ:130.09
T:593514,AX:2.97,AY:-3.45,AZ:7.52,GX:-54.10,GY:-1.26,GZ:106.54
T:593524,AX:4.52,AY:-1.22,AZ:8.06,GX:-38.70,GY:13.52,GZ:117.89
T:593534,AX:5.26,AY:-1.41,AZ:9.30,GX:-32.41,GY:17.66,GZ:134.90
T:593544,AX:4.98,AY:-2.85,AZ:9.14,GX:-27.98,GY:11.08,GZ:143.81
T:593554,AX:4.05,AY:-3.63,AZ:8.21,GX:-20.10,GY:5.81,GZ:141.29
T:593564,AX:2.97,AY:-2.82,AZ:6.82,GX:-8.07,GY:9.93,GZ:149.52
T:593574,AX:2.12,AY:-4.24,AZ:6.80,GX:3.83,GY:30.30,GZ:152.71
T:593584,AX:2.68,AY:-4.85,AZ:9.64,GX:-6.47,GY:35.20,GZ:143.58
T:593594,AX:1.98,AY:-5.11,AZ:9.75,GX:-24.12,GY:16.30,GZ:134.56
T:593604,AX:1.31,AY:-4.64,AZ:8.93,GX:-33.87,GY:16.21,GZ:121.95
T:593614,AX:1.32,AY:-5.01,AZ:9.86,GX:-34.58,GY:22.09,GZ:119.83
T:593624,AX:1.13,AY:-6.89,AZ:10.01,GX:-41.58,GY:14.24,GZ:101.19
T:593634,AX:1.33,AY:-6.64,AZ:10.35,GX:-43.84,GY:7.81,GZ:84.64
T:593644,AX:1.07,AY:-6.81,AZ:10.37,GX:-41.69,GY:6.71,GZ:71.81
T:593654,AX:1.01,AY:-7.18,AZ:11.17,GX:-37.29,GY:6.54,GZ:56.48
T:593664,AX:1.39,AY:-6.87,AZ:11.48,GX:-28.44,GY:8.83,GZ:44.03
T:593674,AX:1.86,AY:-6.05,AZ:10.70,GX:-4.67,GY:17.52,GZ:36.03
T:593684,AX:2.14,AY:-6.69,AZ:12.58,GX:4.93,GY:9.16,GZ:29.17
T:593694,AX:2.13,AY:-6.20,AZ:11.90,GX:2.53,GY:-0.83,GZ:21.34
T:593704,AX:1.89,AY:-6.57,AZ:11.24,GX:3.28,GY:-9.95,GZ:13.28
T:593714,AX:2.00,AY:-6.29,AZ:10.92,GX:6.21,GY:-14.64,GZ:3.86
T:593724,AX:1.97,AY:-5.71,AZ:9.78,GX:-0.48,GY:-21.64,GZ:-5.54
T:593734,AX:1.72,AY:-5.52,AZ:9.83,GX:0.68,GY:-20.35,GZ:-10.99
T:593744,AX:1.92,AY:-5.25,AZ:9.42,GX:1.06,GY:-22.73,GZ:-22.91
T:593754,AX:2.28,AY:-4.19,AZ:9.51,GX:6.00,GY:-21.48,GZ:-24.16
T:593764,AX:2.67,AY:-3.91,AZ:8.91,GX:12.33,GY:-16.10,GZ:-26.79
T:593774,AX:3.17,AY:-2.99,AZ:8.80,GX:16.64,GY:-13.87,GZ:-18.93
T:593784,AX:2.93,AY:-3.48,AZ:8.64,GX:19.03,GY:-10.47,GZ:-10.77
T:593794,AX:2.43,AY:-3.95,AZ:8.69,GX:19.89,GY:-10.16,GZ:-10.38
T:593804,AX:2.27,AY:-3.87,AZ:8.25,GX:20.54,GY:-9.25,GZ:-15.16
T:593814,AX:2.21,AY:-4.39,AZ:8.89,GX:20.71,GY:-8.64,GZ:-19.72
